cap_max,cap_min,ub_in,sink,fixed_source,sink_fixed,cap
875510,824840,202670,0,0.0050289269,15832,50670
876940,821620,202500,13576,0,16320,55320
944490,879870,214060,0,0.0211422854,17204,64620
993740,923660,224320,0,0.0141054417,16778,70080
1066300,994260,242510,0,0.0254104137,14497,72040
1104200,1033500,250690,0,0.0125259907,9122.2,70700
1128400,1064300,256000,0,0.0071669059,7301.3,64100
1147700,1091800,259750,0,0.0055870199,7774,55900
1188300,1142500,268700,0,0.0152185828,6185.8,45800
1188300,1154900,269240,1685.4,0,1683.5,33400
1189600,1167400,269360,0,0.0003620775,442.85,22200
1188300,1174200,269040,1528,0,231.75,14100
1184200,1175500,268110,4248.2,0,164.1,8700
1178400,1172700,266730,6097.5,0,104.01,5700
1170700,1166600,265430,8320.6,0,736.17,4100
1157700,1155000,262620,13969,0,544.2,2700
1113500,1111400,251810,45612,0,863.43,2100
1045300,1041000,236780,71465,0,2133.7,4300
964950,956200,218000,86723,0,7194.2,8750
949660,933770,215970,26168,0,8414.4,15890
942500,920840,215370,19474,0,10451,21660
931180,904810,214320,23158,0,12561,26370
915060,884180,208050,27476,0,12328,30880
939500,899500,211140,0,0.0037584932,13435,40000
952700,908030,218780,2795.8,0,16117,44670
971270,922540,221410,0,0.001648919,14395,48730
992980,938560,227520,0,0.0024946714,15619,54420
1032900,975450,237930,0,0.0104723998,17121,57450
1087000,1031300,245990,0,0.0179411893,12020,55700
1131300,1080400,255430,0,0.015025447,9257.2,50900
1141200,1099800,258210,0,0.001768324,5429.6,41400
1165600,1133200,263730,0,0.0084244639,5765.5,32400
1171300,1148000,265070,0,0.0014291618,2614.3,23300
1184600,1169700,267710,0,0.0052155379,1596.2,14900
1182900,1173900,267100,1899.2,0,302.22,9000
1179900,1174900,266220,3104.2,0,215.58,5000
1171000,1168300,264550,9209.2,0,129.51,2700
1132600,1131200,255540,38854,0,869.05,1400
1033900,1029800,233190,102210,0,3625.3,4100
910220,901260,207690,130900,0,9543,8960
905140,888130,204620,18350,0,13618,17010
876740,860000,198440,38820,0,12946,16740
831410,813900,187830,56269,0,10629,17510
826140,807990,186180,16149,0,10864,18150
805790,784510,181100,32829,0,11345,21280
825100,801310,184330,0,0.0025053286,15529,23790
832900,805570,186950,6937.6,0,14936,27330
828190,796540,185100,20878,0,16461,31650
823530,786630,187210,22833,0,17658,36900
863190,817090,194690,0,0.0071943103,19406,46100
943650,887960,213120,0,0.0242002697,23747,55690
1042300,977420,232060,0,0.0331815216,22629,64880
1134500,1064000,253730,0,0.0322549915,17841,70500
1169300,1104600,261580,0,0.0104763148,10328,64700
1215300,1163000,272190,0,0.0164039323,8269.5,52300
1245000,1206000,278390,0,0.0104241159,6781.9,39000
1264300,1238700,283220,0,0.00720736,4123.1,25600
1278200,1262600,286330,0,0.0054717474,1168.9,15600
1275600,1267800,285790,2613.9,0,526.53,7800
1274900,1271400,285580,806.83,0,299.23,3500
1268000,1266200,283890,7158.6,0,111.78,1800
1209800,1208400,270660,58712,0,491.07,1400
1109800,1105000,248440,104410,0,3485.1,4800
961320,951690,215230,156180,0,8668.4,9630
942560,924200,212310,33874,0,13383,18360
912940,892330,208030,42759,0,11428,20610
888140,869530,201870,35135,0,9467.4,18610
867100,848240,197680,32832,0,10910,18860
808760,789380,186800,68471,0,10978,19380
838850,814150,192510,0,0.0065761886,13996,24700
831630,805930,190830,21087,0,12601,25700
835870,806090,189690,11426,0,14868,29780
802140,770620,180150,48930,0,17643,31520
828980,786150,188150,0,0.0018875549,21174,42830
919960,864700,208530,0,0.0280716865,26363,55260
1001600,935660,229270,0,0.0250632911,23834,65940
1107500,1036000,253180,0,0.0380194876,18112,71500
1135800,1070400,260320,0,0.0074974988,10992,65400
1178700,1126300,269140,0,0.0153408152,8005.8,52400
1210300,1170700,276030,0,0.0112488581,5409.5,39600
1235200,1207900,282610,0,0.0093836183,3319,27300
1246000,1228800,285050,0,0.0039863848,1019,17200
1244900,1235500,284810,1358.2,0,236.43,9400
1241000,1236200,284400,4018.7,0,166.2,4800
1231200,1228800,282440,9822,0,68.113,2400
1172600,1170800,269480,59111,0,452.56,1800
1058100,1053800,243210,117970,0,3504.8,4300
924170,913590,215980,142590,0,8094.9,10580
909340,891880,210200,27584,0,14350,17460
930640,911730,211300,0,0.004045413,11863,18910
890890,872410,201700,50333,0,8455.3,18480
858010,838960,193320,43918,0,8501.1,19050
846080,826700,191750,22899,0,11287,19380
849310,824780,190970,11277,0,14211,24530
833510,807730,188760,29512,0,13315,25780
820070,790930,184630,29018,0,14826,29140
806910,772600,181540,31183,0,16576,34310
828470,783980,187600,483.77,0,21330,44490
928970,870120,210980,0,0.0322841359,23821,58850
1029600,961240,231020,0,0.0341350211,21937,68360
1132200,1058000,254130,0,0.0366584018,18177,74200
1186700,1116400,266830,0,0.0182822219,11589,70300
1219700,1163200,273800,0,0.0112218887,7855.7,56500
1256900,1215400,281380,0,0.0139323155,5467.1,41500
1277100,1249300,285430,0,0.0075396929,2605.4,27800
1284500,1268900,287290,0,0.0027039454,1181.8,15600
1277900,1270200,286310,6912.2,0,94.198,7700
1274900,1270900,286230,3231.5,0,116.95,4000
1269100,1267100,285110,5946.1,0,68.125,2000
1210800,1209300,273030,58814,0,773.59,1500
1086200,1082600,245590,127400,0,3509.5,3600
958340,948460,213210,136220,0,6773.7,9880
952680,935790,216120,19020,0,12100,16890
925370,906710,209920,38786,0,10347,18660
870840,855660,195190,63317,0,10414,15180
840260,823770,189990,39809,0,12107,16490
798450,779360,180220,52329,0,12645,19090
850130,824120,191940,0,0.0153186306,15115,26010
847730,819230,190940,18071,0,14894,28500
827370,795480,187250,36105,0,16831,31890
852400,813670,196160,0,0.0021083997,17341,38730
859170,812140,193870,14408,0,20819,47030
932980,873630,214600,0,0.0213628257,21124,59350
1037800,967560,237020,0,0.0353608247,22566,70240
1144400,1069700,258820,0,0.0383431206,17165,74700
1187700,1118600,268930,0,0.0136065075,10761,69100
1215000,1159100,276750,0,0.0084797077,8678.5,55900
1257300,1214200,286660,0,0.015533951,6395.7,43100
1286400,1256700,292580,0,0.0109604594,3122.4,29700
1293400,1275800,294250,0,0.0023372917,1400.7,17600
1290100,1280500,293550,3727.1,0,359.76,9600
1287800,1283300,293200,2428.6,0,116.13,4500
1275600,1273900,290250,12269,0,165.61,1700
1225700,1224200,278420,50514,0,780.46,1500
1118700,1113300,254700,111890,0,4407.7,5400
974010,963200,220940,153480,0,8690.8,10810
960830,942280,218370,27501,0,14076,18550
926190,906880,211770,46360,0,11430,19310
877870,859170,200780,58693,0,10851,18700
849650,828670,194600,39458,0,11332,20980
832440,809490,189860,29763,0,11958,22950
824200,799070,191060,22140,0,15863,25130
830210,799990,189780,10600,0,18292,30220
837050,803030,191700,10935,0,17419,34020
813150,774370,183820,42219,0,18153,38780
852000,799690,193610,0,0.0056405237,23749,52310
912610,846880,206140,0,0.0142472487,29101,65730
1008900,928610,230090,0,0.0291909174,27095,80290
1117400,1029700,252840,0,0.0371086172,23782,87700
1141400,1058000,258220,0,0.0044464744,15486,83400
1183200,1109800,267990,0,0.013255905,9266.8,73400
1227500,1171000,279230,0,0.0155635304,7312.2,56500
1247800,1208800,283030,0,0.0069137414,3982.3,39000
1251200,1225600,283230,0,0.0004722258,2617.1,25600
1249400,1235100,282250,2501.7,0,760.53,14300
1244000,1236400,281430,5572.8,0,452.24,7600
1239700,1235600,280120,4760.9,0,358.43,4100
1219400,1216700,276190,20503,0,587.77,2700
1198500,1196300,271770,21763,0,1477.7,2200
1147600,1144400,258870,53250,0,2063.8,3200
1039800,1035700,236350,110730,0,2782.7,4100
923910,915470,209890,122590,0,6641.1,8440
831220,817500,188820,103050,0,11855,13720
841770,817460,189710,7562.2,0,15683,24310
826870,799510,187880,30748,0,16419,27360
815160,782820,183390,28457,0,17970,32340
849400,808790,194320,0,0.0061359781,19828,40610
884050,835900,199250,0,0.0061485928,19365,48150
898580,843070,204820,3263.7,0,18256,55510
905750,844070,206190,9481.8,0,17796,61680
926950,857350,210860,0,0.0012177128,20613,69600
1002000,926290,226150,0,0.0248505807,20591,75710
1067800,987280,240640,0,0.0217364827,15507,80520
1092800,1017600,246670,0,0.0066018531,11687,75200
1118600,1051500,253080,0,0.0079263996,9198.5,67100
1130100,1075800,254800,0,0.002371743,6951.4,54300
1168200,1123400,263090,0,0.0138735917,6299.9,44800
1172900,1139100,264340,0,0.0010380182,1668.4,33800
1172100,1149000,264260,1666.1,0,641.6,23100
1170600,1155700,263690,1952.3,0,229.59,14900
1165500,1157000,262530,5163.3,0,156.99,8500
1159000,1153600,260200,6588.7,0,490.62,5400
1155300,1151700,259500,4327.7,0,523.61,3600
1142100,1139300,257040,14138,0,506.05,2800
1094800,1092500,246640,48459,0,783.79,2300
1029700,1024200,232510,68809,0,4033.4,5500
963170,952930,217060,73491,0,6973.2,10240
954710,936760,214890,20508,0,12246,17950
956350,933670,214550,10891,0,12649,22680
942880,915280,212480,25639,0,13446,27600
927220,894080,207530,29458,0,14486,33140
942480,900820,212240,1218.2,0,14899,41660
958460,909710,217890,1426.8,0,16358,48750
980100,925880,219900,0,0.0020152682,18343,54220
997480,937950,224330,0,0.0001228588,18541,59530
1047500,981070,237120,0,0.0134694854,19100,66430
1097300,1031600,246690,0,0.0153599548,16777,65700
1135600,1074400,255400,0,0.0114589586,11650,61200
1157000,1107500,259150,0,0.0059502371,7935.7,49500
1181300,1145000,265310,0,0.008558876,5309.7,36300
1187300,1163400,266500,0,0.0014998913,3298.1,23900
1199300,1184700,269040,0,0.0043503415,1659.2,14600
1198900,1191000,268820,731.85,0,493,7900
1195800,1192400,268240,3297.1,0,230.71,3400
1186300,1185000,266050,9663.8,0,400.15,1300
1134000,1132600,254850,53210,0,726.86,1400
1044200,1039200,235030,93980,0,4025.6,5000
899170,888870,203490,152660,0,7337.8,10300
888240,868760,201970,26117,0,14030,19480
875090,854250,198980,27272,0,10725,20840
844470,826090,190120,41167,0,11131,18380
834420,813830,187700,23170,0,13113,20590
803820,780270,178670,44485,0,12515,23550
829300,801850,184750,0,0.0041013528,14769,27450
831390,800170,183070,14358,0,15969,31220
838800,802520,186880,11265,0,19251,36280
815840,777040,181060,40020,0,20121,38800
852560,802920,191830,0,0.0056944626,24929,49640
951250,886740,216400,0,0.0302422898,26820,64510
1041900,968180,234570,0,0.0288607595,27508,73720
1130400,1052000,256670,0,0.0301326721,21269,78400
1181700,1108700,267710,0,0.0170455435,13653,73000
1213700,1154900,273890,0,0.0099134369,9079.6,58800
1262700,1218400,283870,0,0.0180960459,6720.4,44300
1283700,1253300,288570,0,0.0072652138,4613.1,30400
1295300,1277000,291500,0,0.0041032233,1681.4,18300
1293100,1284000,291100,2782.5,0,712.65,9100
1289900,1285200,290560,3361.1,0,323.62,4700
1280500,1278400,288570,9766,0,136.64,2100
1222600,1220900,274690,58550,0,1266.6,1700
1088900,1084700,245060,136960,0,4337.5,4200
965000,954850,215180,132400,0,8817.9,10150
965640,945790,217500,15224,0,14081,19850
928010,908160,208700,49971,0,12154,19850
885560,867270,199410,53269,0,10277,18290
859850,840070,194340,37599,0,9831.7,19780
830560,810290,187330,40563,0,11960,20270
848750,824350,190920,0,0.0013656531,16296,24400
830230,803800,186610,32949,0,14464,26430
837650,806750,190300,10142,0,17513,30900
814450,779970,184050,39570,0,17905,34480
843520,798430,190960,0,0.0030065249,20696,45090
950410,891740,214210,0,0.0349645483,25764,58670
1027300,961190,231430,0,0.0241119666,23960,66110
1118600,1048900,251200,0,0.0323311149,18668,69700
1171100,1105500,263690,0,0.0179294445,10922,65600
1199800,1146100,270420,0,0.0090086563,7492.8,53700
1228900,1189800,276950,0,0.0099899952,5654.8,39100
1263900,1236400,284980,0,0.0135395189,2965.1,27500
1273100,1255100,286880,0,0.0032850059,1225.2,18000
1269600,1259700,286000,3556.8,0,406.01,9900
1269000,1263700,285730,806.06,0,287.53,5300
1257400,1254400,283010,12008,0,643.01,3000
1200500,1198500,270460,57198,0,937.1,2000
1095100,1089700,245700,109880,0,2960.3,5400
957590,947740,217010,145600,0,8402.7,9850
952800,934420,215420,19283,0,13172,18380
925810,908030,209300,36992,0,11135,17780
872860,856470,199060,62001,0,9966.5,16390
861980,845200,193800,20514,0,10492,16780
832620,812720,186710,40121,0,10438,19900
868390,840850,193010,0,0.0084157641,13267,27540
860140,831950,190420,22858,0,14880,28190
855970,823400,188670,20456,0,15233,32570
853770,816850,188790,20027,0,17471,36920
874280,828650,193610,2139.8,0,22239,45630
931970,876930,209620,0,0.0147592327,24048,55040
1020300,954550,228120,0,0.0282743921,24254,65750
1133600,1061000,253550,0,0.040743399,20115,72600
1171200,1104800,262660,0,0.0117560572,10638,66400
1200900,1145400,270610,0,0.0093183697,8117,55500
1232300,1190800,277060,0,0.0112505981,7274.8,41500
1265000,1237900,283460,0,0.012697812,4192,27100
1271500,1255100,285220,0,0.0025446953,1565.4,16400
1271600,1262900,285180,63.318,0,295.98,8700
1268500,1264100,284560,3368.4,0,159.93,4400
1261000,1258600,283390,7910.7,0,192.8,2400
1209700,1208000,271580,51998,0,740.71,1700
1091500,1087200,244870,121660,0,4127.1,4300
969030,959040,218080,131040,0,7476.6,9990
952120,933850,212960,31047,0,13142,18270
923040,904150,207680,40124,0,9710.2,18890
871310,854610,197100,60981,0,10313,16700
860850,842270,193510,20919,0,12146,18580
830520,811550,186850,40595,0,11507,18970
840320,816410,189400,4049,0,13551,23910
839380,812450,189290,15839,0,13458,26930
832160,803290,186410,21770,0,16031,28870
839260,804780,187000,11024,0,17570,34480
864710,818850,195190,0,0.0007284353,23557,45860
944280,887880,210410,0,0.0242750881,23659,56400
1018400,950030,231840,0,0.022091435,26158,68370
1139000,1063400,256590,0,0.0433911871,19627,75600
1191700,1120400,267890,0,0.0175918918,11455,71300
1219800,1160400,274620,0,0.0084531733,8750.3,59400
1258100,1213500,283060,0,0.0141028318,6287.8,44600
1276400,1247600,286680,0,0.0068867719,3127.3,28800
1283000,1265600,288070,0,0.0025208578,1213.5,17400
1281000,1271900,287830,2183,0,222.5,9100
1278100,1274100,287270,3051.3,0,57.832,4000
1266200,1264500,284890,11911,0,288.08,1700
1220600,1218500,273080,46666,0,437.42,2100
1115600,1109900,248010,109620,0,4667.8,5700
979170,967940,222470,145190,0,9032.4,11230
943400,926510,214370,47832,0,12813,16890
926230,905720,210030,30221,0,11390,20510
863410,844000,197040,73677,0,8722.4,19410
837710,818670,190920,36133,0,9952.5,19040
835900,813470,188110,15053,0,12413,22430
839270,813230,187330,11608,0,16416,26040
826740,795810,185460,29513,0,15874,30930
830540,795020,186820,15664,0,19506,35520
835650,792970,188890,16582,0,19509,42680
832210,778340,188130,28644,0,24954,53870
924450,855420,210590,0,0.0271138371,29151,69030
996340,916480,226960,0,0.0200252295,24825,79860
1122900,1033500,255590,0,0.0447039889,24510,89400
1160100,1073000,264310,0,0.0101248423,14856,87100
1190900,1114500,269560,0,0.0091321937,10533,76400
1235700,1176800,278190,0,0.0161355431,7852.1,58900
1259300,1217200,283160,0,0.0081756492,4025.3,42100
1255400,1229100,282800,6284.1,0,2227.9,26300
1255500,1240300,282860,1078.8,0,652.99,15200
1253800,1246100,282150,2152.7,0,473.72,7700
1248800,1245000,280800,5312.8,0,141.46,3800
1232100,1229600,276660,16997,0,386.06,2500
1207500,1204700,272230,25735,0,910.83,2800
1142700,1139800,256890,66420,0,2085.2,2900
1032900,1029000,232410,112770,0,3155.2,3900
903390,895260,203720,136270,0,6137.9,8130
806410,794070,183740,106430,0,10574,12340
799710,780030,183540,21242,0,16208,19680
818260,792500,186550,0,0.000629736,16727,25760
794080,766000,182930,38710,0,16840,28080
814340,777150,189640,0,0.0011115316,18395,37190
856050,811080,197490,0,0.0099956501,21397,44970
876780,825940,203140,0,0.00220736,18145,50840
886880,826810,205240,8009.6,0,18344,60070
924130,854650,212500,0,0.0072908782,20201,69480
989000,912590,224870,0,0.0195006307,18385,76410
1067500,985550,241510,0,0.0261264083,14342,81950
1101800,1023300,248190,0,0.0099173518,10465,78500
1130200,1058700,254590,0,0.0084009744,7348.8,71500
1144800,1083500,257730,0,0.0034392101,7247.3,61300
1185500,1135400,266200,0,0.0151085302,5717.6,50100
1191100,1153800,267040,0,0.0015423898,2139.6,37300
1190200,1164200,266730,1506.4,0,540.18,26000
1189600,1173400,266790,1063.5,0,151.06,16200
1186000,1176400,265900,3899.2,0,271.08,9600
1178500,1172000,264150,7812,0,200.46,6500
1176200,1172000,263530,2586,0,746.23,4200
1160000,1157300,259960,16892,0,1088.3,2700
1113600,1111300,250190,48033,0,1595.4,2300
1047700,1043500,233420,69161,0,3399.9,4200
986300,976520,219830,69631,0,7544.8,9780
959850,944980,213390,36324,0,10784,14870
974230,953460,214820,0,0.0008149985,12604,20770
963390,939160,212730,21942,0,11871,24230
954360,923710,209900,21905,0,13576,30650
942040,902580,210760,28728,0,15379,39460
971440,922970,216400,0,0.0049680282,17559,48470
980620,924460,219030,8623.6,0,17625,56160
996670,935300,223610,2364.5,0,19870,61370
1064900,994950,238020,0,0.0208064727,18145,69950
1113000,1044400,248420,0,0.0139044761,15107,68600
1163200,1097900,260660,0,0.0158240898,10558,65300
1177100,1122400,263190,0,0.0025999826,7109.6,54700
1200300,1161500,269070,0,0.007721954,5148.7,38800
1202900,1177400,269370,157.42,0,2454.1,25500
1217100,1201700,272400,0,0.0053155857,887.25,15400
1214800,1207200,271800,2541,0,310.95,7600
1214700,1211100,271850,320.51,0,61.148,3600
1209300,1207700,269710,5585.6,0,129.58,1600
1153400,1152300,255820,56292,0,607.18,1100
1049600,1044500,234120,108690,0,3692.4,5100
931000,919510,206330,127840,0,11851,11490
913110,893660,203340,32764,0,15168,19450
903760,881240,202040,23407,0,13499,22520
864000,845630,192710,49817,0,11919,18370
842410,821250,186280,34254,0,11800,21160
827120,803130,186520,28350,0,14070,23990
838400,810190,187390,5462.5,0,16810,28210
838140,807730,188270,17162,0,16579,30410
839650,807130,187080,14855,0,21160,32520
837080,799140,186080,22587,0,19584,37940
859150,808670,192950,4723.1,0,27823,50480
948510,884700,213870,0,0.0259628518,29316,63810
1024600,949680,230540,0,0.0217978163,26790,74920
1142000,1059700,254840,0,0.0414824481,19458,82300
1201200,1127500,267720,0,0.0206664057,12974,73700
1229900,1172900,274330,0,0.0088490147,8150.3,57000
1276400,1233100,286140,0,0.0171512462,7018.5,43300
1296900,1267500,290360,0,0.0072391144,3366.6,29400
1301400,1284500,290700,0,0.0015660533,1314.1,16900
1299800,1289900,290220,1728.4,0,405.83,9900
1299200,1294100,290150,861.34,0,203.14,5100
1291800,1289200,288600,7793.4,0,369.89,2600
1237300,1235400,275800,55372,0,1064.3,1900
1113800,1108500,250520,127870,0,3891,5300
985360,975390,218550,136630,0,8970,9970
965340,947710,216550,33052,0,14398,17630
935400,916940,210170,41125,0,11201,18460
869260,852990,195980,74742,0,12657,16270
853050,835000,191670,28209,0,11851,18050
835540,816340,189380,28810,0,11165,19200
848040,823510,191180,2823.4,0,14581,24530
850540,824030,190800,12154,0,15112,26510
833920,804300,185430,32584,0,15204,29620
